5/24/19 18:16,I am on Air Force one with the First Lady heading to Japan and looking forward to honoring on behalf of the United States His Majesty the Emperor of Japan. I will also be discussing Trade and Military with my friend Prime Minister @AbeShinzo.,4997,21699,FALSE,1.13E+18
5/24/19 19:01,Departed the @WhiteHouse and am now on Air Force One with the First Lady heading to Japan and looking forward to honoring on behalf of the United States His Majesty the Emperor of Japan. I will also be discussing Trade and Military with my friend Prime Minister @AbeShinzo. https://t.co/uwEjQNbEXE,19264,85714,FALSE,1.13E+18
5/24/19 20:22,https://t.co/8GRaqVxR8S,27462,86568,FALSE,1.13E+18
5/24/19 20:56,....(with many more to come) and 2 Supreme Court Justices - we are getting into record territory! Thank you all and have a great Memorial Day Weekend.,15459,80320,FALSE,1.13E+18
5/24/19 20:56,Mitch McConnell and our Republican Senators have been very solid and strong. We have accomplished a great deal together in particular with our Courts 107 Federal Judges....,17512,87372,FALSE,1.13E+18
5/24/19 21:41,.....The Dems want a second shot at Bob Mueller are very unhappy with the No Collusion Report. They should not be allowed to play this game any longer - no second chances - must get back to work. So bad for our Country!,17494,72582,FALSE,1.13E+18
5/25/19 0:38,In Alaska with our GREAT TROOPS departing shortly for Japan! https://t.co/9a72TMftpN,26349,117977,FALSE,1.13E+18
5/25/19 6:51,RT @Jim_Jordan: We could work together on the big problems facing America.We could solve the border crisis lower the cost of prescriptio…,12616,0,FALSE,1.13E+18
5/25/19 6:51,RT @Jim_Jordan: Democrats are engaged in presidential obstruction. They're so desperate to stop the President that they won't help the coun…,20652,0,FALSE,1.13E+18
5/25/19 6:57,The real trade war began 30 years ago and we lost. This is a bright new Age the Age of Enlightenment. We don’t lose anymore! https://t.co/5ECmBpsI6D,18988,69665,FALSE,1.13E+18
5/25/19 7:00,"RT @Jim_Jordan: ""Rep. Jordan: When your focus is attacking Trump you can't do what's best for America""https://t.co/prJJfetQel",14335,0,FALSE,1.13E+18
5/25/19 7:20,Democrat Senator Mark Warner is acting and talking like he is in total control of the Senate Intelligence Committee. Their is nothing bipartisan about him. He should not be allowed to take “command” of that Committee. Too important! Remember when he spoke to the Russian jokester?,17169,66517,FALSE,1.13E+18
5/25/19 7:32,Can’t believe that Rolling Thunder would be given a hard time with permits in Washington D.C. They are great Patriots who I have gotten to know and see in action. They love our Country and love our Flag. If I can help I will!,23811,104794,FALSE,1.13E+18
5/25/19 7:48,Getting ready to land in Japan with First Lady Melania. We look forward to seeing everyone soon!🇺🇸🇯🇵,17426,100470,FALSE,1.13E+18
5/25/19 12:22,RT @WhiteHouse: After arriving in Tokyo President @realDonaldTrump spoke with Japanese business leaders at the U. S. Ambassador to Japan’s…,10434,0,FALSE,1.13E+18
5/25/19 19:35,Another activist Obama appointed judge has just ruled against us on a section of the Southern Wall that is already under construction. This is a ruling against Border Security and in favor of crime drugs and human trafficking. We are asking for an expedited appeal!,25843,91296,FALSE,1.13E+18
5/25/19 19:55,Thank you John so nice! https://t.co/cfcXpzjYn7,21013,94299,FALSE,1.13E+18
5/25/19 20:03,RT @jonvoight: To my fellow Americans. Part 2. https://t.co/uhqpbzwHhS,36227,0,FALSE,1.13E+18
5/25/19 20:23,RT @GOPChairwoman: Democrats and the mainstream media loved to talk about transparency until they learned @realDonaldTrump was declassifyin…,15412,0,FALSE,1.13E+18
5/25/19 20:25,RT @JesseBWatters: TOMORROW: Senator @LindseyGrahamSC splashes into @WattersWorld to discuss his relationship with President @realDonaldTru…,5207,0,FALSE,1.13E+18
5/25/19 20:27,RT @TeamTrump: Dems plan a government TAKEOVER of healthcare.That means ELIMINATING private plans (like Blue Cross/Blue Shield)! @reald…,10092,0,FALSE,1.13E+18
5/25/19 20:43,In addition to great incompetence and corruption The Smollett case in Chicago is also about a Hate Crime. Remember “MAGA COUNTRY DID IT!” That turned out to be a total lie had nothing to do with “MAGA COUNTRY.” Serious stuff and not even an apology to millions of people!,30479,115641,FALSE,1.13E+18
5/25/19 20:45,RT @GOPChairwoman: The @realDonaldTrump administration's fight for better trade deals doesn't end with China. The president is working ha…,8646,0,FALSE,1.13E+18
5/25/19 22:29,North Korea fired off some small weapons which disturbed some of my people and others but not me. I have confidence that Chairman Kim will keep his promise to me &amp; also smiled when he called Swampman Joe Bidan a low IQ individual &amp; worse. Perhaps that’s sending me a signal?,12028,48502,FALSE,1.13E+18
